participant,group,n_typing,median_typing,mean_typing,acc_typing,error_rate_typing,n_fluency,n_wrong,acc_fluency,composite_fluency,median_fluency,mean_fluency,max_egner,mean_egner,max_wais,mean_wais,max_vpt,mean_vpt,mean_rt__P_0,mean_rt__P_1,mean_rt__P_2,mean_rt__P_5,acc__P_0,acc__P_1,acc__P_2,acc__P_5,mean_rt__P_congruent,mean_rt__P_incongruent,mean_rt__P_neutral,acc__P_congruent,acc__P_incongruent,acc__P_neutral,mean_rt__M_1,mean_rt__M_2,mean_rt__M_5,acc__M_1,acc__M_2,acc__M_5,mean_rt__M_congruent,mean_rt__M_incongruent,mean_rt__M_neutral,acc__M_congruent,acc__M_incongruent,acc__M_neutral,n_trial_correct,n_trial_lure,mean_rt_correct,mean_rt_lure,acc_veri,veri_performance,dob,age,Nationality,lang_mult,date,frameRate,nationality,gender,maritalstatus,eduLevel,ParentsEdu,income,employment,major,handedness,Medicalhistory,developmentHist,nativelanguage,lingualAbility,multilingual_1,multilingual_1_TEXT,multilingual_2,multilingual_2_TEXT,multilingual_3,multilingual_3_TEXT,multilingual_4,multilingual_4_TEXT,multilingual_5,multilingual_5_TEXT,multilingual_6,multilingual_6_TEXT,mathlanguage_1,multiplylanguage,schooltype_1,difficultiesmath,learnmultiplytable,peercomparison,peercomparison2,rateownfluency_1,dyslexia,mathanxious,examanxious,memory,ethnicity_value,major_relabel,country,avg_digitspan
19800,CBA,61,1.7997,1.8633081967213112,98.38709677419357,0.01612903225806452,22,4,36.666666666666664,33.33333333333333,2.82045,2.9445727272727273,6,5.666666666666667,4,3.6666666666666665,8,7.333333333333333,0.8040541666666666,0.8932,0.76549375,0.67855625,100,93.75,100,100,0.6606625,0.8976913043478261,0.8040541666666666,100,95.83333333333334,100,0.787675,0.7811333333333333,0.7063826086956522,100,100,95.83333333333334,0.7073166666666667,0.7943958333333333,0.776395652173913,100,100,95.83333333333334,132,115,2.294282575757576,2.6092695652173914,85.76388888888889,0.3149869894598156,2005-04-17,18.83257148769235,UK,English,2024-02-15T14:19:17Z,56.81818182,UK,Female,Single (never married),Some University but no degree,"Yes, mother only","More than 100,000 pounds",Student,Psychology and counselling,Right,No,No,Portugese,Yes,100,English,80,Portuguese,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,Yes,No,Yes,Yes,6.5,No,Yes,Yes,No,White,Psychology,UK,5
19803,BAC,58,1.2933,1.3242793103448276,93.5483870967742,0.0645161290322581,20,7,33.33333333333333,27.500000000000004,1.89505,2.819125,6,5.666666666666667,7,6,10,10,0.5735652173913044,0.5785625,0.6426625,0.57255625,95.83333333333334,100,100,100,0.5590958333333333,0.6367583333333333,0.5735652173913044,100,100,95.83333333333334,0.5383826086956521,0.5184913043478261,0.46555,95.83333333333334,95.83333333333334,100,0.476325,0.5389272727272727,0.5080458333333333,100,91.66666666666666,100,135,128,2.263587407407407,2.93025703125,91.31944444444444,0.6666696238425929,2004-11-19,19.260046913231673,UK,English,2024-02-22T17:34:16Z,59.52380952,UK,Female,Single (never married),Some University but no degree,"Yes, mother only","40,000-59,999 pounds",Student,Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,Yes,No,6.5,No,Yes,Yes,No,White,Psychology,UK,6.5
19808,BCA,61,1.6326,1.6816688524590164,98.38709677419357,0.01612903225806452,26,3,43.333333333333336,40.833333333333336,2.40275,2.634369230769231,7,6.333333333333333,7,6.333333333333333,10,9.333333333333334,0.5735416666666666,0.641525,0.6004625,0.57485,100,100,100,100,0.5812041666666666,0.6300208333333334,0.5735416666666666,100,100,100,0.7193363636363637,0.771275,0.644725,91.66666666666666,100,100,0.670225,0.73740000000000006,0.7292166666666666,100,91.66666666666666,100,141,137,1.7246248226950354,2.208383211678832,96.5277777777778,0.48375838898379686,2004-12-07,19.16367589129085,UK,English,2024-02-05T12:46:58Z,59.88023952,UK,Female,Single (never married),Completed Secondary School,"Yes, father only","Less than 20,000 pounds",Student,Psychology With Counselling Undergraduate,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,No,7.5,No,Yes,Yes,Yes,White,Psychology,UK,7
19814,ABC,61,1.383,1.3972950819672132,98.38709677419357,0.01612903225806452,23,4,38.333333333333336,35,2.148,2.9893478260869566,6,5.666666666666667,8,7,10,9.333333333333334,0.4787391304347826,0.5117333333333334,0.5160666666666667,0.5185333333333333,95.83333333333334,93.75,93.75,93.75,0.4990869565217391,0.5325454545454545,0.4787391304347826,95.83333333333334,91.66666666666666,95.83333333333334,0.6178095238095238,0.5943181818181819,0.5899583333333334,87.5,91.66666666666666,100,0.5615,0.65875,0.5894347826086956,100,83.33333333333334,95.83333333333334,126,111,1.669579365079365,2.3773693693693696,82.29166666666666,0.7077900042900045,2005-06-13,18.654374239897837,UK,English,2024-02-07T12:14:40Z,58.82352941,UK,Female,Single (never married),Some University but no degree,No,"60,000-99,999 pounds",Student,psychology with counselling,Right,No,No,English,Yes,45,French,10,Spanish,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,No,Yes,7,No,Yes,Yes,No,White,Psychology,UK,7
19815,CAB,56,1.4149500000000002,1.5010571428571429,90.32258064516128,0.0967741935483871,27,3,45,42.5,2.1872,2.947225925925926,4,3.6666666666666665,4,3.6666666666666665,5,4.333333333333333,0.5517458333333334,0.53188125,0.60315625,0.59834375,100,100,100,100,0.5339458333333333,0.6216416666666666,0.5517458333333334,100,100,100,1.0514272727272729,0.9114416666666668,0.8103625,91.66666666666666,100,100,0.8509583333333334,1.0292636363636365,0.8911625,100,91.66666666666666,100,131,87,1.1561335877862595,1.936087356321839,75.69444444444444,0.7799537685355795,2005-04-12,18.810533600685737,UK,English,2024-02-02T13:08:15Z,59.88023952,UK,Female,"Married, or in a domestic partnership",Some University but no degree,"Yes, mother only","60,000-99,999 pounds",Student,bsc psychology with counselling,Right,No,No,Others,Yes,100,english,75,malayalam,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,No,No,8,No,Yes,Yes,Yes,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",Psychology,UK,4
19817,ABC,59,1.6332,1.684542372881356,95.16129032258064,0.04838709677419357,30,5,50,45.83333333333333,2.39885,2.4858366666666667,6,5.333333333333333,6,5,10,9.666666666666666,0.6038260869565217,0.5295,0.54638125,0.5796,95.83333333333334,87.5,100,100,0.5517521739130434,0.5538434782608695,0.6038260869565217,95.83333333333334,95.83333333333334,95.83333333333334,0.7529136363636364,0.66872857142857145,0.7044541666666667,91.66666666666666,87.5,100,0.6282583333333334,0.7759045454545455,0.7317238095238096,100,91.66666666666666,87.5,104,103,1.8370461538461536,1.7162563106796116,71.875,-0.12078984316654218,2004-12-10,19.181425291688843,UK,English,2024-02-15T00:22:26Z,30.03003003,UK,Male,Single (never married),Completed Secondary School,"Yes, both parents","60,000-99,999 pounds",Student,Psychology with forensic investigation,Right,Yes,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Faith,Yes,Yes,Yes,Yes,9.5,No,No,Yes,Yes,White,Psychology,UK,6
19818,BCA,59,1.865,1.9401694915254235,95.16129032258064,0.04838709677419355,27,5,45,40.833333333333336,2.299,2.6906666666666665,7,6.333333333333333,7,6.333333333333333,10,10,0.8328333333333333,0.896375,0.996625,1.19075,100,100,100,100,0.9334583333333332,1.122375,0.8328333333333333,100,100,100,0.8181304347826087,0.7998333333333334,0.80975,95.83333333333334,100,100,0.825375,0.7958260869565218,0.8055833333333333,100,95.83333333333334,100,137,139,3.242430656934306,3.7503956834532377,95.83333333333334,0.5079650265189315,2003-03-06,20.94468049145056,UK,English,2024-02-14T01:04:09Z,29.41176471,UK,Male,Single (never married),Some University but no degree,No,"40,000-59,999 pounds",Student,Bsc Hons Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,No,No,6.5,No,No,Yes,No,White,Psychology,UK,7
19821,CAB,62,1.5985,1.6200290322580646,100,0,24,3,40,37.5,2.54195,3.3879083333333333,6,5.666666666666667,7,6.333333333333333,10,9.333333333333334,0.5636333333333333,0.71895,0.62303125,0.6809125,100,100,100,100,0.6758833333333334,0.6727125,0.5636333333333333,100,100,100,0.7541652173913044,0.8454625,1.1061782608695652,95.83333333333334,100,95.83333333333334,0.7820083333333333,0.9618869565217392,0.9646695652173912,100,95.83333333333334,95.83333333333334,136,131,2.9578242647058826,3.1456503816793893,92.70833333333334,0.1878261169735067,2005-08-31,18.45009297104342,UK,English,2024-02-11T21:30:53Z,30.12048193,UK,Male,Single (never married),Completed Secondary School,"Yes, mother only","60,000-99,999 pounds",Student,Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,Yes,Yes,7,No,No,Yes,No,White,Psychology,UK,6.5
19826,CAB,61,1.4669,1.5024032786885246,98.38709677419357,0.01612903225806452,21,2,35,33.33333333333333,2.9489,3.335895238095238,7,6,8,7,8,8,0.6237291666666667,0.6196625,0.61378125,0.6814875,100,100,100,100,0.6191333333333333,0.6574875,0.6237291666666667,100,100,100,0.928225,0.8658190476190476,0.83635,100,87.5,100,0.8095833333333333,0.9460857142857144,0.8847583333333333,100,87.5,100,136,119,2.5271426470588234,2.708629411764706,88.54166666666666,0.18148676470588265,2005-06-05,18.67629448085406,UK,English,2024-02-07T12:23:50Z,60.24096386,UK,Female,Single (never married),Some University but no degree,No,"More than 100,000 pounds",Student,psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,Yes,Yes,No,Yes,6.5,No,Yes,Yes,No,White,Psychology,UK,7.5
19829,BAC,57,1.2666,1.2729543859649124,91.93548387096774,0.08064516129032259,23,5,38.333333333333336,34.166666666666664,2.2666,3.0409521739130434,NA,NA,NA,NA,7,6.333333333333333,0.5224391304347826,0.5387466666666667,0.5480533333333334,0.53261875,95.83333333333334,93.75,93.75,100,0.5043041666666667,0.5782090909090909,0.5224391304347826,100,91.66666666666666,95.83333333333334,0.6233608695652174,0.58713,0.5586458333333333,95.83333333333334,83.33333333333334,100,0.5791652173913043,0.588425,0.5999208333333333,95.83333333333334,83.33333333333334,100,72,69,0.30648888888888887,0.45766956521739127,48.95833333333333,0.1511806763285024,2005-05-19,18.717658904954742,UK,English,2024-02-05T14:59:52Z,59.88023952,UK,Female,Single (never married),Completed Secondary School,No,"60,000-99,999 pounds",Employed part time (up to 39 hours per week),psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,No,No,No,7,No,No,Yes,No,White,Psychology,UK,NA
19833,ACB,58,1.51705,1.5255103448275862,93.5483870967742,0.06451612903225808,19,6,31.666666666666664,26.666666666666668,2.886,3.686536842105263,7,6,9,8,10,9.333333333333334,0.6547565217391305,0.68223125,0.6342749999999999,0.64520625,95.83333333333334,100,100,100,0.5967375,0.7110708333333333,0.6547565217391305,100,100,95.83333333333334,0.7162913043478261,0.6911826086956522,0.6391625,95.83333333333334,95.83333333333334,100,0.6411521739130435,0.6818875,0.7217391304347827,95.83333333333334,100,95.83333333333334,137,128,2.4084014598540144,2.7710609375,92.01388888888889,0.3626594776459857,2005-05-23,18.706654228838698,UK,English,2024-02-05T14:31:51Z,30.03003003,UK,Female,Single (never married),Completed Secondary School,"Yes, both parents","40,000-59,999 pounds",Student,Psychology,Left,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,No,7,No,Yes,Yes,Yes,White,Psychology,UK,8
19835,CAB,58,1.48385,1.5364362068965518,93.5483870967742,0.06451612903225809,29,8,48.333333333333336,41.66666666666667,1.9813,2.2042551724137933,6,5.666666666666667,6,5,9,8.333333333333334,0.5749541666666667,0.63779375,0.6541,0.63415,100,100,100,100,0.6365666666666666,0.6474625,0.5749541666666667,100,100,100,0.8513681818181819,0.9352428571428572,0.8379833333333333,91.66666666666666,87.5,100,0.8053608695652174,0.8067619047619048,1.000717391304348,95.83333333333334,87.5,95.83333333333334,135,103,1.29398,1.5892436893203885,82.63888888888889,0.2952636893203884,2005-03-20,18.922922995031307,UK,English,2024-02-20T14:20:34Z,59.88023952,UK,Female,Single (never married),Some University but no degree,"Yes, father only","40,000-59,999 pounds",Student,psychology with forensics,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,No,Yes,5.5,No,Yes,No,No,White,Psychology,UK,6
19844,CBA,61,1.25,1.2672770491803278,98.38709677419357,0.01612903225806453,41,6,68.33333333333333,63.33333333333333,1.7494,1.8588878048780488,8,7,6,5,10,10,0.4200083333333333,0.40658125,0.43385,0.4572,100,100,100,87.5,0.4253208333333333,0.4381818181818182,0.4200083333333333,100,91.66666666666666,100,0.5540416666666667,0.5999304347826087,0.502295652173913,100,95.83333333333334,95.83333333333334,0.6001666666666666,0.5653636363636364,0.491925,100,91.66666666666666,100,140,138,1.0010242857142857,1.0955971014492754,96.5277777777778,0.09457281573498966,2005-02-26,18.954115012041473,UK,English,2024-02-09T23:46:19Z,59.88023952,UK,Male,Single (never married),Some University but no degree,"Yes, both parents","60,000-99,999 pounds",Student,Psychology with counselling,Right,Yes,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,Yes,No,9,No,Yes,Yes,Yes,White,Psychology,UK,7
19854,CAB,59,1.383,1.4577186440677965,95.16129032258064,0.04838709677419357,35,3,58.333333333333336,55.833333333333336,2.2198,2.3472114285714287,7,6.666666666666667,8,7.333333333333333,10,9.666666666666666,0.48207083333333334,0.526875,0.4752875,0.49633125,100,100,100,100,0.49166666666666664,0.5073291666666667,0.48207083333333334,100,100,100,0.8376391304347826,0.7501636363636364,0.738504347826087,95.83333333333334,91.66666666666666,95.83333333333334,0.7185958333333333,0.83762,0.7815083333333334,100,83.33333333333334,100,136,116,1.1339860294117647,1.3568758620689656,87.5,0.2228898326572009,2005-04-07,18.84682660043856,UK,English,2024-02-10T19:16:55Z,59.88023952,UK,Female,Single (never married),Completed Secondary School,No,"20,000-39,999 pounds",Student,Psychology with counselling,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,Yes,Yes,No,Yes,5.5,No,Yes,Yes,Yes,White,Psychology,UK,7.5
19865,CAB,60,1.383,1.3677683333333333,96.7741935483871,0.03225806451612905,36,4,60,56.666666666666664,1.84095,2.1417027777777777,6,5.666666666666667,7,6.666666666666667,10,9.666666666666666,0.526725,0.522825,0.4738466666666667,0.50164375,100,100,93.75,100,0.4777541666666667,0.5231782608695652,0.526725,100,95.83333333333334,100,0.6395857142857143,0.6123916666666667,0.5727533333333333,58.333333333333336,50,62.5,0.5729916666666667,0.563,0.6612125,100,4.166666666666666,66.66666666666666,137,120,1.211353284671533,1.457125,89.23611111111111,0.2457717153284671,2005-03-21,18.905689739967556,UK,English,2024-02-15T07:16:34Z,59.52380952,UK,Male,Single (never married),Some University but no degree,NA,"20,000-39,999 pounds",Unemployed and currently looking for work,Psychology,Right,No,No,English,Yes,65,Tigrinya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,No,9.5,No,No,Yes,No,Black/African/Caribbean,Psychology,UK,6.5
19873,BAC,61,1.749,1.796377049180328,98.38709677419357,0.01612903225806452,13,2,21.666666666666668,20,3.013,3.921923076923077,5,4.666666666666667,5,4,8,7.333333333333333,0.588625,0.6119375,0.73425,0.595875,100,100,100,100,0.63375,0.6609583333333333,0.588625,100,100,100,0.8223333333333334,0.757125,0.7722916666666667,87.5,100,100,0.7547916666666666,0.8617142857142857,0.7401666666666666,100,87.5,100,140,132,1.7708285714285714,2.1452272727272725,94.44444444444444,0.3743987012987011,2005-03-17,18.86051900087459,UK,English,2024-01-25T19:18:34Z,38.46153846,UK,Female,Single (never married),Some University but no degree,NA,"60,000-99,999 pounds",Student,Psychology Undergraduate Degree,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,Yes,Yes,No,No,8.5,No,No,Yes,No,White,Psychology,UK,5
19880,BCA,59,1.8127,1.9720661016949153,95.16129032258064,0.04838709677419357,24,1,40,39.166666666666664,3.2628500000000003,3.6536916666666666,5,4.666666666666667,5,4.333333333333333,10,9.333333333333334,0.5311,0.572325,0.575775,0.53093125,100,100,100,100,0.5362708333333334,0.5830833333333333,0.5311,100,100,100,0.9136173913043478,0.812104347826087,0.8536782608695652,95.83333333333334,95.83333333333334,95.83333333333334,0.8557875,0.8786380952380952,0.8473291666666667,100,87.5,100,132,132,3.0105833333333334,4.0694,91.66666666666666,1.0588166666666663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UK,5
19882,ACB,62,1.39775,1.5042467741935484,100,0,15,4,25,21.666666666666668,2.8838,3.805793333333334,5,4.666666666666667,5,4.333333333333333,10,9.666666666666666,0.47656666666666664,0.58956,0.5702142857142857,0.46859375,100,93.75,87.5,100,0.5167636363636363,0.5632652173913043,0.47656666666666664,91.66666666666666,95.83333333333334,100,0.6136590909090909,0.6518565217391304,0.5574083333333333,91.66666666666666,95.83333333333334,100,0.5343636363636364,0.6110173913043478,0.6692333333333333,91.66666666666666,95.83333333333334,100,136,100,2.4191551470588237,3.355751,81.94444444444444,0.9365958529411764,2005-07-09,18.57773964731158,UK,English,2024-02-05T12:27:56Z,59.52380952,UK,Female,Single (never married),Some University but no degree,No,"40,000-59,999 pounds",Student,psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,Yes,Yes,4.5,No,Yes,Yes,Yes,White,Psychology,UK,5
19884,ABC,59,1.334,1.356135593220339,95.16129032258064,0.04838709677419356,25,5,41.66666666666667,37.5,2.466,2.63396,7,6,7,6.333333333333333,10,10,0.6244166666666667,0.6395714285714286,0.60575,0.5941333333333333,100,87.5,100,93.75,0.5286666666666666,0.7080952380952381,0.6244166666666667,100,87.5,100,0.6355833333333334,0.6663043478260869,0.6027916666666667,100,95.83333333333334,100,0.6264166666666666,0.6496086956521739,0.6279583333333333,100,95.83333333333334,100,142,129,1.6315422535211268,1.8532325581395348,94.0972222222222,0.221690304618408,2004-09-29,19.34420650214211,UK,English,2024-02-02T11:18:51Z,62.5,UK,Female,Single (never married),Some University but no degree,NA,"60,000-99,999 pounds",Unemployed and currently looking for work,Cyberpsychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,Yes,No,7,No,Yes,Yes,Yes,White,Psychology,UK,7
19890,ACB,59,1.2,1.256,95.16129032258064,0.04838709677419355,36,7,60,54.166666666666664,1.681,1.99075,7,6.666666666666667,4,3.6666666666666665,8,8,0.4565909090909091,0.4708125,0.4812142857142857,0.47015384615384614,91.66666666666666,100,87.5,81.25,0.43975,0.5172631578947369,0.4565909090909091,100,79.16666666666666,91.66666666666666,0.5268181818181819,0.509625,0.4535416666666667,91.66666666666666,100,100,0.4585416666666667,0.539,0.4893181818181818,100,100,91.66666666666666,135,117,1.2155333333333334,1.6273162393162393,87.5,0.4117829059829059,2005-01-15,19.048619345672673,UK,English,2024-02-02T12:11:49Z,30.3030303,UK,Female,Single (never married),Some University but no degree,No,"20,000-39,999 pounds",Student,Psychology with Counselling,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,Yes,No,8,No,Yes,Yes,Yes,White,Psychology,UK,5.5
19901,CBA,61,1.7311,1.7830393442622952,98.38709677419357,0.01612903225806452,19,4,31.666666666666664,28.333333333333332,2.0974,3.4843789473684215,7,6.333333333333333,5,4.333333333333333,10,9.666666666666666,0.6034,0.5935625,0.60671875,0.636375,100,100,100,100,0.6122833333333333,0.6121541666666667,0.6034,100,100,100,0.7330130434782609,0.7124791666666667,0.6116333333333334,95.83333333333334,100,100,0.6789708333333333,0.700825,0.6749086956521739,100,100,95.83333333333334,139,133,2.497573381294964,3.417493233082707,94.44444444444444,0.9199198517877428,2005-07-11,18.589329759455723,UK,English,2024-02-11T18:03:52Z,59.17159763,UK,Female,Single (never married),Some University but no degree,"Yes, father only","20,000-39,999 pounds",Student,psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,Yes,5,No,No,Yes,No,White,Psychology,UK,6
19905,ABC,59,1.3319,1.3924186440677966,95.16129032258064,0.04838709677419356,21,3,35,32.5,3.5296,3.7983571428571423,8,7,7,6,8,7.333333333333333,0.5287217391304347,0.56794375,0.5303625,0.5895312500000001,95.83333333333334,100,100,100,0.5546666666666666,0.5705583333333334,0.5287217391304347,100,100,95.83333333333334,0.7688166666666667,0.8268318181818182,0.7267416666666666,100,91.66666666666666,100,0.731725,0.8040363636363637,0.7847291666666667,100,91.66666666666666,100,105,80,1.384664761904762,1.27424625,64.23611111111111,-0.11041851190476204,NA,NA,NA,NA,NA,NA,Europe,Female,Single (never married),Some University but no degree,No,"40,000-59,999 pounds",Student,Psychology with Forensic Investigation,Right,No,No,Portugese,Yes,100,English,85,Portuguese,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,No,10,No,No,Yes,No,White,Psychology,UK,7.5
